Date,Country,Product,Population,Dose,NumberVaccinated,PercentCoverage,CumulativeNumberVaccinated,CumulativePercentCoverage,AgeBand
20201208,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,0,"",0,"",16 years and over
20201208,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,0,"",0,"",16 years and over
20201208,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,1907,"",1907,"",16 years and over
20201208,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,0,"",0,"",16 years and over
20201208,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,0,"",0,"",16 years and over
20201208,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,0,"",0,"",16 years and over
20201208,S92000003,Total,4549217,Dose 1,1907,"",1907,"",16 years and over
20201208,S92000003,Total,4439078,Dose 1,1906,0.0429368440923994,1906,0.0429368440923994,18 years and over
20201208,S92000003,Total,2875396,Dose 1,1326,0.0461153872370971,1326,0.0461153872370971,40 years and over
20201208,S92000003,Total,4549217,Dose 2,0,"",0,"",16 years and over
20201208,S92000003,Total,4439078,Dose 2,0,0,0,0,18 years and over
20201208,S92000003,Total,2875396,Dose 2,0,0,0,0,40 years and over
20201209,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,0,"",0,"",16 years and over
20201209,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,0,"",0,"",16 years and over
20201209,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,3841,"",5748,"",16 years and over
20201209,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,0,"",0,"",16 years and over
20201209,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,0,"",0,"",16 years and over
20201209,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,0,"",0,"",16 years and over
20201209,S92000003,Total,4549217,Dose 1,3841,"",5748,"",16 years and over
20201209,S92000003,Total,4439078,Dose 1,3841,0.0865269769983767,5747,0.129463821090776,18 years and over
20201209,S92000003,Total,2875396,Dose 1,2558,0.0889616595418509,3884,0.135077046778948,40 years and over
20201209,S92000003,Total,4549217,Dose 2,0,"",0,"",16 years and over
20201209,S92000003,Total,4439078,Dose 2,0,0,0,0,18 years and over
20201209,S92000003,Total,2875396,Dose 2,0,0,0,0,40 years and over
20201210,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,0,"",0,"",16 years and over
20201210,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,0,"",0,"",16 years and over
20201210,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,4941,"",10689,"",16 years and over
20201210,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,0,"",0,"",16 years and over
20201210,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,0,"",0,"",16 years and over
20201210,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,0,"",0,"",16 years and over
20201210,S92000003,Total,4549217,Dose 1,4941,"",10689,"",16 years and over
20201210,S92000003,Total,4439078,Dose 1,4940,0.111284370312934,10687,0.24074819140371,18 years and over
20201210,S92000003,Total,2875396,Dose 1,3259,0.113340910260708,7143,0.248417957039656,40 years and over
20201210,S92000003,Total,4549217,Dose 2,0,"",0,"",16 years and over
20201210,S92000003,Total,4439078,Dose 2,0,0,0,0,18 years and over
20201210,S92000003,Total,2875396,Dose 2,0,0,0,0,40 years and over
20201211,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,0,"",0,"",16 years and over
20201211,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,0,"",0,"",16 years and over
20201211,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,5274,"",15963,"",16 years and over
20201211,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,1,"",1,"",16 years and over
20201211,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,0,"",0,"",16 years and over
20201211,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,1,"",1,"",16 years and over
20201211,S92000003,Total,4549217,Dose 1,5274,"",15963,"",16 years and over
20201211,S92000003,Total,4439078,Dose 1,5272,0.118763400868379,15959,0.359511592272089,18 years and over
20201211,S92000003,Total,2875396,Dose 1,3468,0.120609474312408,10611,0.369027431352064,40 years and over
20201211,S92000003,Total,4549217,Dose 2,2,"",2,"",16 years and over
20201211,S92000003,Total,4439078,Dose 2,2,4.50544009364107e-05,2,4.50544009364107e-05,18 years and over
20201211,S92000003,Total,2875396,Dose 2,2,6.95556368583666e-05,2,6.95556368583666e-05,40 years and over
20201212,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,0,"",0,"",16 years and over
20201212,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,0,"",0,"",16 years and over
20201212,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,2130,"",18093,"",16 years and over
20201212,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,1,"",2,"",16 years and over
20201212,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,0,"",0,"",16 years and over
20201212,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,0,"",1,"",16 years and over
20201212,S92000003,Total,4549217,Dose 1,2130,"",18093,"",16 years and over
20201212,S92000003,Total,4439078,Dose 1,2129,0.0479604097968092,18088,0.407472002068898,18 years and over
20201212,S92000003,Total,2875396,Dose 1,1322,0.0459762759633803,11933,0.415003707315445,40 years and over
20201212,S92000003,Total,4549217,Dose 2,1,"",3,"",16 years and over
20201212,S92000003,Total,4439078,Dose 2,1,2.25272004682053e-05,3,6.7581601404616e-05,18 years and over
20201212,S92000003,Total,2875396,Dose 2,1,3.47778184291833e-05,3,0.00010433345528755,40 years and over
20201213,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,0,"",0,"",16 years and over
20201213,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,0,"",0,"",16 years and over
20201213,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,1113,"",19206,"",16 years and over
20201213,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,0,"",2,"",16 years and over
20201213,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,0,"",0,"",16 years and over
20201213,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,0,"",1,"",16 years and over
20201213,S92000003,Total,4549217,Dose 1,1113,"",19206,"",16 years and over
20201213,S92000003,Total,4439078,Dose 1,1113,0.0250727741211125,19201,0.432544776190011,18 years and over
20201213,S92000003,Total,2875396,Dose 1,709,0.024657473266291,12642,0.439661180581736,40 years and over
20201213,S92000003,Total,4549217,Dose 2,0,"",3,"",16 years and over
20201213,S92000003,Total,4439078,Dose 2,0,0,3,6.7581601404616e-05,18 years and over
20201213,S92000003,Total,2875396,Dose 2,0,0,3,0.00010433345528755,40 years and over
20201214,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,0,"",0,"",16 years and over
20201214,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,0,"",0,"",16 years and over
20201214,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,5695,"",24901,"",16 years and over
20201214,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,0,"",2,"",16 years and over
20201214,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,0,"",0,"",16 years and over
20201214,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,1,"",2,"",16 years and over
20201214,S92000003,Total,4549217,Dose 1,5695,"",24901,"",16 years and over
20201214,S92000003,Total,4439078,Dose 1,5694,0.128269879465961,24895,0.560814655655972,18 years and over
20201214,S92000003,Total,2875396,Dose 1,3890,0.135285713689523,16532,0.574946894271259,40 years and over
20201214,S92000003,Total,4549217,Dose 2,1,"",4,"",16 years and over
20201214,S92000003,Total,4439078,Dose 2,1,2.25272004682053e-05,4,9.01088018728213e-05,18 years and over
20201214,S92000003,Total,2875396,Dose 2,1,3.47778184291833e-05,4,0.000139111273716733,40 years and over
20201215,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,0,"",0,"",16 years and over
20201215,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,0,"",0,"",16 years and over
20201215,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,7362,"",32263,"",16 years and over
20201215,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,4,"",6,"",16 years and over
20201215,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,0,"",0,"",16 years and over
20201215,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,0,"",2,"",16 years and over
20201215,S92000003,Total,4549217,Dose 1,7362,"",32263,"",16 years and over
20201215,S92000003,Total,4439078,Dose 1,7359,0.165777668245523,32254,0.726592323901495,18 years and over
20201215,S92000003,Total,2875396,Dose 1,5177,0.180044766007882,21709,0.754991660279141,40 years and over
20201215,S92000003,Total,4549217,Dose 2,4,"",8,"",16 years and over
20201215,S92000003,Total,4439078,Dose 2,4,9.01088018728213e-05,8,0.000180217603745643,18 years and over
20201215,S92000003,Total,2875396,Dose 2,3,0.00010433345528755,7,0.000243444729004283,40 years and over
20201216,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,0,"",0,"",16 years and over
20201216,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,0,"",0,"",16 years and over
20201216,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,7164,"",39427,"",16 years and over
20201216,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,2,"",8,"",16 years and over
20201216,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,0,"",0,"",16 years and over
20201216,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,0,"",2,"",16 years and over
20201216,S92000003,Total,4549217,Dose 1,7164,"",39427,"",16 years and over
20201216,S92000003,Total,4439078,Dose 1,7160,0.16129475535235,39414,0.887887079253845,18 years and over
20201216,S92000003,Total,2875396,Dose 1,4896,0.170272199029282,26605,0.925263859308422,40 years and over
20201216,S92000003,Total,4549217,Dose 2,2,"",10,"",16 years and over
20201216,S92000003,Total,4439078,Dose 2,2,4.50544009364107e-05,10,0.000225272004682053,18 years and over
20201216,S92000003,Total,2875396,Dose 2,1,3.47778184291833e-05,8,0.000278222547433467,40 years and over
20201217,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,0,"",0,"",16 years and over
20201217,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,0,"",0,"",16 years and over
20201217,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,7078,"",46505,"",16 years and over
20201217,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,0,"",8,"",16 years and over
20201217,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,0,"",0,"",16 years and over
20201217,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,0,"",2,"",16 years and over
20201217,S92000003,Total,4549217,Dose 1,7078,"",46505,"",16 years and over
20201217,S92000003,Total,4439078,Dose 1,7075,0.159379943312553,46489,1.0472670225664,18 years and over
20201217,S92000003,Total,2875396,Dose 1,5064,0.176114872525384,31669,1.10137873183381,40 years and over
20201217,S92000003,Total,4549217,Dose 2,0,"",10,"",16 years and over
20201217,S92000003,Total,4439078,Dose 2,0,0,10,0.000225272004682053,18 years and over
20201217,S92000003,Total,2875396,Dose 2,0,0,8,0.000278222547433467,40 years and over
20201218,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,0,"",0,"",16 years and over
20201218,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,0,"",0,"",16 years and over
20201218,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,8461,"",54966,"",16 years and over
20201218,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,0,"",8,"",16 years and over
20201218,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,0,"",0,"",16 years and over
20201218,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,7,"",9,"",16 years and over
20201218,S92000003,Total,4549217,Dose 1,8461,"",54966,"",16 years and over
20201218,S92000003,Total,4439078,Dose 1,8453,0.19042242555774,54942,1.23768944812414,18 years and over
20201218,S92000003,Total,2875396,Dose 1,6238,0.216944031361246,37907,1.31832276319505,40 years and over
20201218,S92000003,Total,4549217,Dose 2,7,"",17,"",16 years and over
20201218,S92000003,Total,4439078,Dose 2,7,0.000157690403277437,17,0.000382962407959491,18 years and over
20201218,S92000003,Total,2875396,Dose 2,3,0.00010433345528755,11,0.000382556002721017,40 years and over
20201219,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,0,"",0,"",16 years and over
20201219,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,0,"",0,"",16 years and over
20201219,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,3350,"",58316,"",16 years and over
20201219,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,0,"",8,"",16 years and over
20201219,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,0,"",0,"",16 years and over
20201219,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,0,"",9,"",16 years and over
20201219,S92000003,Total,4549217,Dose 1,3350,"",58316,"",16 years and over
20201219,S92000003,Total,4439078,Dose 1,3349,0.0754435943680197,58291,1.31313304249216,18 years and over
20201219,S92000003,Total,2875396,Dose 1,2357,0.0819713180375851,40264,1.40029408123264,40 years and over
20201219,S92000003,Total,4549217,Dose 2,0,"",17,"",16 years and over
20201219,S92000003,Total,4439078,Dose 2,0,0,17,0.000382962407959491,18 years and over
20201219,S92000003,Total,2875396,Dose 2,0,0,11,0.000382556002721017,40 years and over
20201220,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,0,"",0,"",16 years and over
20201220,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,0,"",0,"",16 years and over
20201220,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,2541,"",60857,"",16 years and over
20201220,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,1,"",9,"",16 years and over
20201220,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,0,"",0,"",16 years and over
20201220,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,0,"",9,"",16 years and over
20201220,S92000003,Total,4549217,Dose 1,2541,"",60857,"",16 years and over
20201220,S92000003,Total,4439078,Dose 1,2539,0.0571965619887733,60830,1.37032960448093,18 years and over
20201220,S92000003,Total,2875396,Dose 1,1822,0.063365185177972,42086,1.46365926641061,40 years and over
20201220,S92000003,Total,4549217,Dose 2,1,"",18,"",16 years and over
20201220,S92000003,Total,4439078,Dose 2,1,2.25272004682053e-05,18,0.000405489608427696,18 years and over
20201220,S92000003,Total,2875396,Dose 2,0,0,11,0.000382556002721017,40 years and over
20201221,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,0,"",0,"",16 years and over
20201221,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,0,"",0,"",16 years and over
20201221,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,9556,"",70413,"",16 years and over
20201221,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,2,"",11,"",16 years and over
20201221,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,0,"",0,"",16 years and over
20201221,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,9,"",18,"",16 years and over
20201221,S92000003,Total,4549217,Dose 1,9556,"",70413,"",16 years and over
20201221,S92000003,Total,4439078,Dose 1,9549,0.215112237270893,70379,1.58544184175182,18 years and over
20201221,S92000003,Total,2875396,Dose 1,6929,0.240975503895811,49015,1.70463477030642,40 years and over
20201221,S92000003,Total,4549217,Dose 2,11,"",29,"",16 years and over
20201221,S92000003,Total,4439078,Dose 2,11,0.000247799205150259,29,0.000653288813577955,18 years and over
20201221,S92000003,Total,2875396,Dose 2,6,0.0002086669105751,17,0.000591222913296116,40 years and over
20201222,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,0,"",0,"",16 years and over
20201222,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,0,"",0,"",16 years and over
20201222,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,11777,"",82190,"",16 years and over
20201222,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,3,"",14,"",16 years and over
20201222,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,0,"",0,"",16 years and over
20201222,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,4,"",22,"",16 years and over
20201222,S92000003,Total,4549217,Dose 1,11777,"",82190,"",16 years and over
20201222,S92000003,Total,4439078,Dose 1,11775,0.265257785513118,82154,1.85069962726494,18 years and over
20201222,S92000003,Total,2875396,Dose 1,8692,0.302288797786461,57707,2.00692356809288,40 years and over
20201222,S92000003,Total,4549217,Dose 2,7,"",36,"",16 years and over
20201222,S92000003,Total,4439078,Dose 2,7,0.000157690403277437,36,0.000810979216855392,18 years and over
20201222,S92000003,Total,2875396,Dose 2,4,0.000139111273716733,21,0.00073033418701285,40 years and over
20201223,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,0,"",0,"",16 years and over
20201223,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,0,"",0,"",16 years and over
20201223,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,10129,"",92319,"",16 years and over
20201223,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,2,"",16,"",16 years and over
20201223,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,0,"",0,"",16 years and over
20201223,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,3,"",25,"",16 years and over
20201223,S92000003,Total,4549217,Dose 1,10129,"",92319,"",16 years and over
20201223,S92000003,Total,4439078,Dose 1,10122,0.228020323139174,92276,2.07871995040412,18 years and over
20201223,S92000003,Total,2875396,Dose 1,7595,0.264137530969647,65302,2.27106109906253,40 years and over
20201223,S92000003,Total,4549217,Dose 2,5,"",41,"",16 years and over
20201223,S92000003,Total,4439078,Dose 2,5,0.000112636002341027,41,0.000923615219196419,18 years and over
20201223,S92000003,Total,2875396,Dose 2,3,0.00010433345528755,24,0.0008346676423004,40 years and over
20201224,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,0,"",0,"",16 years and over
20201224,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,0,"",0,"",16 years and over
20201224,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,2815,"",95134,"",16 years and over
20201224,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,1,"",17,"",16 years and over
20201224,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,0,"",0,"",16 years and over
20201224,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,0,"",25,"",16 years and over
20201224,S92000003,Total,4549217,Dose 1,2815,"",95134,"",16 years and over
20201224,S92000003,Total,4439078,Dose 1,2812,0.0633464877165934,95088,2.14206643812071,18 years and over
20201224,S92000003,Total,2875396,Dose 1,2186,0.0760243110861947,67488,2.34708541014872,40 years and over
20201224,S92000003,Total,4549217,Dose 2,1,"",42,"",16 years and over
20201224,S92000003,Total,4439078,Dose 2,1,2.25272004682053e-05,42,0.000946142419664624,18 years and over
20201224,S92000003,Total,2875396,Dose 2,1,3.47778184291833e-05,25,0.000869445460729583,40 years and over
20201225,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,0,"",0,"",16 years and over
20201225,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,0,"",0,"",16 years and over
20201225,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,16,"",95150,"",16 years and over
20201225,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,0,"",17,"",16 years and over
20201225,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,0,"",0,"",16 years and over
20201225,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,0,"",25,"",16 years and over
20201225,S92000003,Total,4549217,Dose 1,16,"",95150,"",16 years and over
20201225,S92000003,Total,4439078,Dose 1,16,0.000360435207491285,95104,2.1424268733282,18 years and over
20201225,S92000003,Total,2875396,Dose 1,13,0.000452111639579383,67501,2.3475375217883,40 years and over
20201225,S92000003,Total,4549217,Dose 2,0,"",42,"",16 years and over
20201225,S92000003,Total,4439078,Dose 2,0,0,42,0.000946142419664624,18 years and over
20201225,S92000003,Total,2875396,Dose 2,0,0,25,0.000869445460729583,40 years and over
20201226,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,0,"",0,"",16 years and over
20201226,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,0,"",0,"",16 years and over
20201226,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,3,"",95153,"",16 years and over
20201226,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,0,"",17,"",16 years and over
20201226,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,0,"",0,"",16 years and over
20201226,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,0,"",25,"",16 years and over
20201226,S92000003,Total,4549217,Dose 1,3,"",95153,"",16 years and over
20201226,S92000003,Total,4439078,Dose 1,3,6.7581601404616e-05,95107,2.1424944549296,18 years and over
20201226,S92000003,Total,2875396,Dose 1,1,3.47778184291833e-05,67502,2.34757229960673,40 years and over
20201226,S92000003,Total,4549217,Dose 2,0,"",42,"",16 years and over
20201226,S92000003,Total,4439078,Dose 2,0,0,42,0.000946142419664624,18 years and over
20201226,S92000003,Total,2875396,Dose 2,0,0,25,0.000869445460729583,40 years and over
20201227,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,0,"",0,"",16 years and over
20201227,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,0,"",0,"",16 years and over
20201227,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,469,"",95622,"",16 years and over
20201227,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,0,"",17,"",16 years and over
20201227,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,0,"",0,"",16 years and over
20201227,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,0,"",25,"",16 years and over
20201227,S92000003,Total,4549217,Dose 1,469,"",95622,"",16 years and over
20201227,S92000003,Total,4439078,Dose 1,469,0.0105652570195883,95576,2.15305971194919,18 years and over
20201227,S92000003,Total,2875396,Dose 1,430,0.0149544619245488,67932,2.36252676153128,40 years and over
20201227,S92000003,Total,4549217,Dose 2,0,"",42,"",16 years and over
20201227,S92000003,Total,4439078,Dose 2,0,0,42,0.000946142419664624,18 years and over
20201227,S92000003,Total,2875396,Dose 2,0,0,25,0.000869445460729583,40 years and over
20201228,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,0,"",0,"",16 years and over
20201228,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,0,"",0,"",16 years and over
20201228,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,1736,"",97358,"",16 years and over
20201228,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,1,"",18,"",16 years and over
20201228,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,0,"",0,"",16 years and over
20201228,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,0,"",25,"",16 years and over
20201228,S92000003,Total,4549217,Dose 1,1736,"",97358,"",16 years and over
20201228,S92000003,Total,4439078,Dose 1,1734,0.039062165611868,97310,2.19212187756106,18 years and over
20201228,S92000003,Total,2875396,Dose 1,1333,0.0463588319661014,69265,2.40888559349738,40 years and over
20201228,S92000003,Total,4549217,Dose 2,1,"",43,"",16 years and over
20201228,S92000003,Total,4439078,Dose 2,1,2.25272004682053e-05,43,0.00096866962013283,18 years and over
20201228,S92000003,Total,2875396,Dose 2,1,3.47778184291833e-05,26,0.000904223279158766,40 years and over
20201229,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,0,"",0,"",16 years and over
20201229,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,0,"",0,"",16 years and over
20201229,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,7610,"",104968,"",16 years and over
20201229,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,7,"",25,"",16 years and over
20201229,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,0,"",0,"",16 years and over
20201229,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,2,"",27,"",16 years and over
20201229,S92000003,Total,4549217,Dose 1,7610,"",104968,"",16 years and over
20201229,S92000003,Total,4439078,Dose 1,7606,0.17134188676117,104916,2.36346376432223,18 years and over
20201229,S92000003,Total,2875396,Dose 1,5567,0.193608115195264,74832,2.60249370869265,40 years and over
20201229,S92000003,Total,4549217,Dose 2,9,"",52,"",16 years and over
20201229,S92000003,Total,4439078,Dose 2,9,0.000202744804213848,52,0.00117141442434668,18 years and over
20201229,S92000003,Total,2875396,Dose 2,3,0.00010433345528755,29,0.00100855673444632,40 years and over
20201230,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,0,"",0,"",16 years and over
20201230,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,0,"",0,"",16 years and over
20201230,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,7698,"",112666,"",16 years and over
20201230,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,24,"",49,"",16 years and over
20201230,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,0,"",0,"",16 years and over
20201230,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,1,"",28,"",16 years and over
20201230,S92000003,Total,4549217,Dose 1,7698,"",112666,"",16 years and over
20201230,S92000003,Total,4439078,Dose 1,7696,0.173369334803308,112612,2.53683309912554,18 years and over
20201230,S92000003,Total,2875396,Dose 1,5841,0.20313723744486,80673,2.80563094613751,40 years and over
20201230,S92000003,Total,4549217,Dose 2,25,"",77,"",16 years and over
20201230,S92000003,Total,4439078,Dose 2,25,0.000563180011705133,77,0.00173459443605181,18 years and over
20201230,S92000003,Total,2875396,Dose 2,22,0.000765112005442033,51,0.00177366873988835,40 years and over
20201231,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,0,"",0,"",16 years and over
20201231,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,0,"",0,"",16 years and over
20201231,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,4217,"",116883,"",16 years and over
20201231,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,8,"",57,"",16 years and over
20201231,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,0,"",0,"",16 years and over
20201231,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,0,"",28,"",16 years and over
20201231,S92000003,Total,4549217,Dose 1,4217,"",116883,"",16 years and over
